launch_position,observation_id,phase,attempt_id,requested_output_tokens,api_max_output_tokens,custom_id,seed
243,prod-t00100-k0035,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
244,prod-t10000-k0129,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
245,prod-t03000-k0258,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
246,prod-t00100-k0027,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
247,prod-t01000-k0380,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
248,prod-t10000-k0223,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
249,prod-t00100-k0354,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
250,prod-t03000-k0145,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
251,prod-t01000-k0151,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
252,prod-t00016-k0201,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
253,prod-t01000-k0145,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
254,prod-t10000-k0104,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
255,prod-t10000-k0088,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
256,prod-t03000-k0315,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
257,prod-t10000-k0248,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
258,prod-t00016-k0398,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
259,prod-t10000-k0020,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
260,prod-t01000-k0165,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
261,prod-t00100-k0215,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
262,prod-t00100-k0064,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
263,prod-t03000-k0273,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
264,prod-t01000-k0211,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
265,prod-t01000-k0085,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
266,prod-t00016-k0184,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
267,prod-t00016-k0390,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
268,prod-t00016-k0231,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
269,prod-t01000-k0287,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
270,prod-t00100-k0353,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
271,prod-t03000-k0000,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
272,prod-t00100-k0123,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
273,prod-t03000-k0070,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
274,prod-t00100-k0008,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
275,prod-t00100-k0236,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
276,prod-t10000-k0257,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
277,prod-t10000-k0148,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
278,prod-t01000-k0126,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
279,prod-t10000-k0081,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
280,prod-t03000-k0352,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
281,prod-t00100-k0131,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
282,prod-t00100-k0294,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
283,prod-t00100-k0132,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
284,prod-t10000-k0164,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
285,prod-t00100-k0396,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
286,prod-t01000-k0204,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
287,prod-t03000-k0075,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
288,prod-t10000-k0349,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
289,prod-t10000-k0368,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
290,prod-t00100-k0082,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
291,prod-t10000-k0085,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
292,prod-t10000-k0210,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
293,prod-t03000-k0362,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
294,prod-t10000-k0168,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
295,prod-t10000-k0127,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
296,prod-t10000-k0133,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
297,prod-t01000-k0317,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
298,prod-t01000-k0214,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
299,prod-t01000-k0101,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
300,prod-t03000-k0309,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
301,prod-t10000-k0324,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
302,prod-t10000-k0394,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
303,prod-t03000-k0046,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
304,prod-t00016-k0386,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
305,prod-t03000-k0394,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
306,prod-t00016-k0102,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
307,prod-t10000-k0288,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
308,prod-t03000-k0261,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
309,prod-t03000-k0079,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
310,prod-t03000-k0335,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
311,prod-t01000-k0088,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
312,prod-t10000-k0322,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
313,prod-t01000-k0043,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
314,prod-t03000-k0232,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
315,prod-t10000-k0371,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
316,prod-t03000-k0066,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
317,prod-t01000-k0187,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
318,prod-t03000-k0213,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
319,prod-t10000-k0160,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
320,prod-t01000-k0333,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
321,prod-t03000-k0368,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
322,prod-t00016-k0036,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
323,prod-t01000-k0374,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
324,prod-t00100-k0192,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
325,prod-t00016-k0329,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
326,prod-t01000-k0280,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
327,prod-t01000-k0014,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
328,prod-t01000-k0057,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
329,prod-t00016-k0378,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
330,prod-t10000-k0120,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
331,prod-t00016-k0342,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
332,prod-t10000-k0326,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
333,prod-t01000-k0045,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
334,prod-t00100-k0166,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
335,prod-t03000-k0149,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
336,prod-t03000-k0337,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
337,prod-t03000-k0399,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
338,prod-t00100-k0109,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
339,prod-t01000-k0226,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
340,prod-t00016-k0182,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
341,prod-t01000-k0195,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
342,prod-t01000-k0346,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
343,prod-t01000-k0060,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
344,prod-t01000-k0193,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
345,prod-t01000-k0304,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
346,prod-t00016-k0069,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
347,prod-t01000-k0247,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
348,prod-t00100-k0006,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
349,prod-t01000-k0116,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
350,prod-t00100-k0066,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
351,prod-t01000-k0149,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
352,prod-t03000-k0384,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
353,prod-t00016-k0396,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
354,prod-t01000-k0185,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
355,prod-t00016-k0153,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
356,prod-t01000-k0355,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
357,prod-t00016-k0308,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
358,prod-t00016-k0305,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
359,prod-t10000-k0290,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
360,prod-t00100-k0227,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
361,prod-t01000-k0292,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
362,prod-t00100-k0282,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
363,prod-t10000-k0387,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
364,prod-t01000-k0201,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
365,prod-t01000-k0150,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
366,prod-t00016-k0057,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
367,prod-t00016-k0356,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
368,prod-t01000-k0006,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
369,prod-t10000-k0306,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
370,prod-t03000-k0334,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
371,prod-t00100-k0230,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
372,prod-t00016-k0135,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
373,prod-t03000-k0153,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
374,prod-t00016-k0358,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
375,prod-t03000-k0014,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
376,prod-t00100-k0205,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
377,prod-t00016-k0121,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
378,prod-t00100-k0051,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
379,prod-t01000-k0313,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
380,prod-t01000-k0314,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
381,prod-t03000-k0141,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
382,prod-t03000-k0061,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
383,prod-t00016-k0041,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
384,prod-t10000-k0002,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
385,prod-t03000-k0025,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
386,prod-t03000-k0098,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
387,prod-t01000-k0103,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
388,prod-t00100-k0307,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
389,prod-t01000-k0031,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
390,prod-t01000-k0074,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
391,prod-t10000-k0147,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
392,prod-t00100-k0074,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
393,prod-t10000-k0098,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
394,prod-t00016-k0164,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
395,prod-t10000-k0005,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
396,prod-t00016-k0343,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
397,prod-t00100-k0340,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
398,prod-t10000-k0187,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
399,prod-t03000-k0146,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
400,prod-t00016-k0194,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
401,prod-t10000-k0382,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
402,prod-t00016-k0193,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
403,prod-t00100-k0091,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
404,prod-t03000-k0158,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
405,prod-t00100-k0306,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
406,prod-t10000-k0118,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
407,prod-t03000-k0002,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
408,prod-t00016-k0237,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
409,prod-t00100-k0231,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
410,prod-t00100-k0155,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
411,prod-t01000-k0102,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
412,prod-t03000-k0191,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
413,prod-t00016-k0323,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
414,prod-t00100-k0209,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
415,prod-t03000-k0022,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
416,prod-t01000-k0218,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
417,prod-t10000-k0025,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
418,prod-t03000-k0133,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
419,prod-t00016-k0020,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
420,prod-t00100-k0029,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
421,prod-t00100-k0286,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
422,prod-t10000-k0008,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
423,prod-t01000-k0004,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
424,prod-t00016-k0033,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
425,prod-t03000-k0096,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
426,prod-t03000-k0277,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
427,prod-t00016-k0266,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
428,prod-t00100-k0324,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
429,prod-t10000-k0151,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
430,prod-t10000-k0192,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
431,prod-t10000-k0348,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
432,prod-t00016-k0327,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
433,prod-t00100-k0137,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
434,prod-t03000-k0126,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
435,prod-t10000-k0038,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
436,prod-t00016-k0123,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
437,prod-t03000-k0380,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
438,prod-t00016-k0024,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
439,prod-t00016-k0360,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
440,prod-t00016-k0106,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
441,prod-t10000-k0203,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
442,prod-t00100-k0385,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
443,prod-t00016-k0241,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
444,prod-t10000-k0372,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
445,prod-t00016-k0258,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
446,prod-t00016-k0025,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
447,prod-t01000-k0120,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
448,prod-t10000-k0393,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
449,prod-t00100-k0146,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
450,prod-t00016-k0259,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
451,prod-t03000-k0351,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
452,prod-t03000-k0168,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
453,prod-t00100-k0199,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
454,prod-t10000-k0116,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
455,prod-t10000-k0019,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
456,prod-t10000-k0377,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
457,prod-t00016-k0397,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
458,prod-t00016-k0375,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
459,prod-t10000-k0240,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
460,prod-t10000-k0070,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
461,prod-t01000-k0111,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
462,prod-t10000-k0388,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
463,prod-t03000-k0281,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
464,prod-t00100-k0133,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
465,prod-t00100-k0297,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
466,prod-t00100-k0301,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
467,prod-t00100-k0339,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
